user_id,category
21ee38984d,Досуг
be427ab761,Продукты
b6d70abc8a,Строительство и ремонт
f0cf4fe9a1,Продукты
a0b905d823,Бытовая техника
a0e85fc020,Строительство и ремонт
51a32d883d,Электроника
c543485ee1,Строительство и ремонт
e601414f70,Продукты
3403c581da,Бытовая техника
75a688e9cc,Товары для животных
10fbf2fa13,Товары для животных
a275975e02,Электроника
bffaf7b42b,Электроника
0b1aef7b6c,Досуг
ce2693946d,Электроника
008fd8257d,Бытовая техника
628751b276,не определена
d4511ba9f2,Товары для животных
52aeb9da65,Продукты
d3c53f9cec,Бытовая техника
ece0968818,Бытовая техника
a63bf1ce71,Досуг
3456be1a9c,Досуг
85cd4810a5,Товары для животных
864c12e128,не определена
da26aaceb0,Продукты
fab0163c66,Бытовая техника
2d442bb692,Электроника
c65f560177,Электроника
f6cc7b1d01,не определена
71c7eb36e5,Бытовая техника
405ce29196,Электроника
98c7025140,Электроника
ea8b70330d,Товары для животных
5df1c62871,Досуг
b5f563d077,Строительство и ремонт
7796fa60ae,Досуг
62d97ba67c,Электроника
5274a7248f,Строительство и ремонт
1b72b019cd,Продукты
976151f6bc,Продукты
400a37ef93,Бытовая техника
2a9ffb07eb,Бытовая техника
42ce58fbb1,Бытовая техника
748df3fb79,Продукты
22f093960e,Досуг
4fc8172198,Электроника
41cae15140,Строительство и ремонт
7a0c395d97,Товары для животных
b2539b7071,Продукты
c4c11f7e62,Электроника
38fff6aab0,Продукты
aa6e750179,Продукты
c8cb2facef,Досуг
e4fa8cdfd5,Электроника
a459c1464a,Электроника
e46dbe2fdd,Электроника
770e8023d1,Электроника
63beb58a2e,Электроника
53e149105f,Строительство и ремонт
723b57e2b4,Продукты
a87693f902,Продукты
a9e3346de8,Электроника
e62a2766db,Бытовая техника
bef892adad,Бытовая техника
82df61395d,Досуг
b91ce7b385,Электроника
9847c0fdee,Электроника
6e7dd092ae,Электроника
f2fe1b65fa,Продукты
7b3119fee6,Электроника
c3b4bc300b,Электроника
3eb20366a3,Продукты
06190b1bc8,Электроника
22e31b75db,Товары для животных
eb1b1915d3,Досуг
22418fba3b,не определена
5248037759,Электроника
ee9c7e8b39,Товары для животных
7bf313b038,Электроника
a4d058036c,Продукты
d995791ec8,Бытовая техника
06ec85aa3d,Электроника
799b7cd460,Бытовая техника
32d750016f,Товары для животных
07eb9d6e04,Электроника
7d320bb1e1,Электроника
ec99769134,Продукты
c9968bf88d,Строительство и ремонт
ea6f30059a,Продукты
2bf6c60f2e,Строительство и ремонт
3b60662bd7,Досуг
c96c4400b1,Бытовая техника
e0b7404843,Электроника
1dceb6a15e,Бытовая техника
8cd05ef778,Бытовая техника
e0ffc50dd7,Товары для животных
51a7bc26e4,Досуг
ea7c4f09ca,Бытовая техника
4bcaf25a7d,Досуг
05f20acd66,Бытовая техника
577e4ae310,Продукты
6a3caae970,Бытовая техника
818727e72f,Электроника
2b5e9f6a28,Продукты
adfdbc71ba,Электроника
528c991ac3,Электроника
0133502a88,Бытовая техника
c6e7a99b88,Электроника
5f9852011f,Электроника
737e8d1852,Досуг
f2afec1785,Бытовая техника
949495dbe4,Электроника
05fa5e0a20,Строительство и ремонт
f0fa76f290,Электроника
c946175191,Досуг
8e29426795,Электроника
a03b7cf443,Бытовая техника
faa3e521d1,Бытовая техника
59fa191d1c,Продукты
43f583744a,Досуг
e76728cff2,Электроника
226b82e7a4,Электроника
876e1489c6,Досуг
f158cb0551,Электроника
ed96e43bf4,Продукты
ae0f894ca2,Продукты
bb8b77afd9,Бытовая техника
e9c9668447,Бытовая техника
1f88e519f0,Строительство и ремонт
d54555a3cb,Электроника
5689320558,Электроника
411c93f864,Электроника
390c6848de,Досуг
0ea3cf1ad5,Электроника
d64880d7d6,Строительство и ремонт
a4e712f1c1,Электроника
149f5b339e,Электроника
bb2e9feb77,Продукты
532c59ea23,Электроника
edf1458c96,Продукты
8f956fb38f,Электроника
6e221b2eab,Досуг
8aee48b7aa,Продукты
90caed70f0,Бытовая техника
0cf2b286f5,Товары для животных
09d9727715,Бытовая техника
b2d81bc604,Электроника
67588532ac,Строительство и ремонт
e65a5845f8,Досуг
5e9a06a01e,Строительство и ремонт
ee3d8f85db,Электроника
248102cd1a,Продукты
9a1efc8991,Товары для животных
ad27faaec7,Продукты
cedcb8686d,Досуг
4c097099e2,Электроника
38acaefbaa,Строительство и ремонт
956c4bce6a,Электроника
913db9fb50,Электроника
f32dd82156,Бытовая техника
dbd93e1dbc,Электроника
f74d3e8b02,Досуг
a52466fc55,Бытовая техника
10ee6b3c23,не определена
68f708dbf3,Досуг
3192f65cda,Бытовая техника
86e10d1f14,Продукты
0f74244ff4,Электроника
1bf3116c80,Электроника
1e3aeecbf7,Бытовая техника
531db7444f,Электроника
094b3c335d,Досуг
a4323a738a,Продукты
0b124df69b,Товары для животных
7ced3c8085,Досуг
deb48cf8f4,Бытовая техника
f349ae4b84,Электроника
c53a35df3d,Электроника
aae3482e80,Строительство и ремонт
c6dbee3054,Электроника
82947726fd,Бытовая техника
0d0c49a8a1,Строительство и ремонт
1082bf852e,Бытовая техника
86614e8c0d,не определена
11033036f7,Электроника
52c5ce4d8a,Бытовая техника
47b4a80b89,Строительство и ремонт
05ae980864,Электроника
2026c7ee83,Электроника
78c2df4200,Товары для животных
4a697615af,Бытовая техника
b9c9dc8798,Электроника
e78deedc0a,Бытовая техника
938c283ecf,Товары для животных
8c6610840a,Строительство и ремонт
3290ea033c,Досуг
aa88226c2a,Электроника
f67f7c57eb,Товары для животных
c30b59a7ff,Продукты
ac5579598e,Электроника
f29b836ea3,Электроника
7ebde89bb6,Товары для животных
84fdd3d830,Электроника
aaa541f4d7,Продукты
7562d0a548,Бытовая техника
6aed364e68,Строительство и ремонт
8843c31c25,Бытовая техника
03c54c5f3e,Досуг
39b3cd5ff1,Продукты
08d413b36e,Продукты
58fb684fdd,Досуг
888af6ec36,Электроника
ce39a84009,Досуг
2b8c86c7ee,Бытовая техника
0228c99894,Строительство и ремонт
0de7f558c9,Продукты
26a7174934,Продукты
a7551913d4,Электроника
a48609df61,Электроника
4cd81671c7,Электроника
0a12a88d7a,Бытовая техника
c01b696858,Строительство и ремонт
03baed905f,Электроника
edb785a02c,Бытовая техника
3e2a88621a,Бытовая техника
4926bc43f2,Бытовая техника
4a05a3eb1d,Досуг
1f27bdd37d,Досуг
5260ef3e22,Товары для животных
2a43b586e4,Электроника
44e71e692c,Бытовая техника
71c47efa2c,Электроника
f678884b66,Бытовая техника
354e1b8c9c,Электроника
17ca617059,Продукты
26b8e8d5ae,Электроника
8c146e275f,Продукты
ff1d16c982,Бытовая техника
aaf979d450,Электроника
2f7467fdad,Электроника
811df0ab53,Электроника
64c38ab25a,Электроника
652d047c56,Электроника
356d08f49b,Электроника
980055a439,Электроника
b5d59dc563,Досуг
e38fd78013,Электроника
1440e2c2dc,Продукты
1b14e2b5df,Бытовая техника
4a093b8c66,Товары для животных
a8884f51b5,Электроника
d0fe78a213,Электроника
df686696dd,Электроника
484b3e9306,Товары для животных
3f3acc8c23,Электроника
2af7d5c9a5,Электроника
